"time","temperature","humidity","relay1","relay2","relay3"
"2026-05-18 15:09:30.058163+07","30.5","84.4",0,0,0
"2026-05-18 15:10:30.073822+07","30.5","83.5",0,0,0
"2026-05-18 15:11:30.141216+07","30.5","81.3",0,0,0
"2026-05-18 15:12:30.214521+07","30.5","80.5",0,0,0
"2026-05-18 15:13:30.313235+07","30.5","80.3",0,0,0
"2026-05-18 15:14:30.34128+07","30.5","79.2",0,0,0
"2026-05-18 15:15:30.480669+07","30.5","78.8",0,0,0
"2026-05-18 15:16:30.517404+07","30.5","78.4",0,0,0
"2026-05-18 15:17:30.600108+07","30.4","79",0,0,0
"2026-05-18 15:18:30.652248+07","30.4","78.7",0,0,0
"2026-05-18 15:19:30.683103+07","30.3","79.1",0,0,0
"2026-05-18 15:20:30.792934+07","30.3","79.9",0,0,0
"2026-05-18 15:21:30.812572+07","30.3","79.4",0,0,0
"2026-05-18 15:22:30.913667+07","30.2","79.3",0,0,0
"2026-05-18 15:23:30.96225+07","30.3","79.4",0,0,0
"2026-05-18 15:24:31.141578+07","30.2","76.7",0,0,0
"2026-05-18 15:25:31.225066+07","30.3","78",0,0,0
"2026-05-18 15:26:31.151237+07","30.2","78.9",0,0,0
"2026-05-18 15:27:31.267892+07","30.3","77.7",0,0,0
"2026-05-18 15:28:31.290959+07","30.3","79",0,0,0
"2026-05-18 15:29:31.364384+07","30.3","77.6",0,0,0
"2026-05-18 15:30:31.433133+07","30.4","76.9",0,0,0
"2026-05-18 15:31:31.498625+07","30.5","77.3",0,0,0
"2026-05-18 15:32:31.58645+07","30.5","76.9",0,0,0
"2026-05-18 15:33:31.628182+07","30.6","76.6",0,0,0
"2026-05-18 15:34:31.708207+07","30.5","76.9",0,0,0
"2026-05-18 15:35:31.769134+07","30.5","75.4",0,0,0
"2026-05-18 15:36:31.943333+07","30.5","75",0,0,0
"2026-05-18 15:37:31.907266+07","30.5","76.2",0,0,0
"2026-05-18 15:38:31.959312+07","30.5","76",0,0,0
"2026-05-18 15:39:32.021999+07","30.5","76.8",0,0,0
"2026-05-18 15:40:32.088843+07","30.5","75.7",0,0,0
"2026-05-18 15:41:32.168896+07","30.6","75.3",0,0,0
"2026-05-18 15:42:32.218754+07","30.6","75.9",0,0,0
"2026-05-18 15:43:32.282846+07","30.7","74.6",0,0,0
"2026-05-18 15:44:32.381339+07","30.7","76.1",0,0,0
"2026-05-18 15:45:32.442446+07","30.8","74.5",0,0,0
"2026-05-18 15:46:32.534673+07","30.8","74.5",0,0,0
"2026-05-18 15:47:32.576178+07","30.9","75.8",0,0,0
"2026-05-18 15:48:32.607329+07","30.9","74.2",0,0,0
"2026-05-18 15:49:32.770147+07","30.9","74.8",0,0,0
"2026-05-18 15:50:32.77237+07","30.9","75.2",0,0,0
"2026-05-18 15:51:32.815553+07","31","75.5",0,0,0
"2026-05-18 15:52:32.897889+07","31","75.6",0,0,0
"2026-05-18 15:53:32.938267+07","31","74.2",0,0,0
"2026-05-18 15:54:33.229364+07","31","74.3",0,0,0
"2026-05-18 15:55:33.133056+07","31","76.8",0,0,0
"2026-05-18 15:56:33.131778+07","30.9","75.6",0,0,0
"2026-05-18 15:57:33.209156+07","30.8","75.5",0,0,0
"2026-05-18 15:58:33.261191+07","30.8","75.1",0,0,0
"2026-05-18 15:59:33.363898+07","30.8","77.9",0,0,0
"2026-05-18 16:00:33.408691+07","30.7","75.5",0,0,0
"2026-05-18 16:01:33.466732+07","30.7","75.4",0,0,0
"2026-05-18 16:02:33.570824+07","30.7","76.6",0,0,0
"2026-05-18 16:03:33.666927+07","30.7","78.3",0,0,0
"2026-05-18 16:04:33.644525+07","30.6","75.6",0,0,0
"2026-05-18 16:05:33.816268+07","30.6","76.3",0,0,0
"2026-05-18 16:06:33.791872+07","30.5","78.2",0,0,0
"2026-05-18 16:07:33.844942+07","30.4","76.9",0,0,0
"2026-05-18 16:08:33.957139+07","30.4","78.3",0,0,0
"2026-05-19 08:39:51.752336+07","31.7","76.2",0,0,0
"2026-05-19 08:40:51.701746+07","31.6","76",0,0,0
"2026-05-19 08:41:51.877386+07","31.7","78.1",0,0,0
"2026-05-19 08:42:41.818778+07","32","76.3",1,0,0
"2026-05-19 08:43:11.860343+07","32.2","75.3",1,0,0
"2026-05-19 08:43:41.903581+07","32.3","75.6",1,0,0
"2026-05-19 08:44:11.922697+07","32.3","74.6",1,0,0
"2026-05-19 08:44:41.941406+07","32.5","74.5",1,0,0
"2026-05-19 08:45:12.018708+07","32.6","74.8",1,0,0
"2026-05-19 08:45:42.018041+07","32.7","74.1",1,0,0
"2026-05-19 08:46:12.050429+07","32.8","73.8",1,0,0
"2026-05-19 08:46:42.071207+07","32.9","73.3",1,0,0
"2026-05-19 08:47:12.122034+07","32.9","72.7",1,0,0
"2026-05-19 08:47:42.154881+07","32.9","72",1,0,0
"2026-05-19 08:48:12.258344+07","33","73.6",1,0,0
"2026-05-19 08:48:42.212072+07","33","73.3",1,0,0
"2026-05-19 08:49:12.25172+07","33.1","73.3",1,0,0
"2026-05-19 08:49:42.303855+07","33.1","73.1",1,0,0
"2026-05-19 08:50:12.313392+07","33.2","73",1,0,0
"2026-05-19 08:50:42.46906+07","33.2","71.6",1,0,0
"2026-05-19 08:51:12.396685+07","33.2","72",1,0,0
"2026-05-19 08:51:42.42725+07","33.3","71",1,0,0
"2026-05-19 08:52:12.451409+07","33.3","70.2",1,0,0
"2026-05-19 08:52:42.504266+07","33.3","69.9",1,0,0
"2026-05-19 08:53:12.506058+07","33.3","70.2",1,0,0
"2026-05-19 08:53:42.536393+07","33.3","69.6",1,0,0
"2026-05-19 08:54:12.619793+07","33.3","71.1",1,0,0
"2026-05-19 08:54:42.594342+07","33.5","70.8",1,0,0
"2026-05-19 08:55:12.628905+07","33.6","71",1,0,0
"2026-05-19 08:55:42.671161+07","33.7","71.6",1,0,0
"2026-05-19 08:56:12.734687+07","33.8","71.2",1,0,0
"2026-05-19 08:56:42.741332+07","33.9","69.9",1,0,0
"2026-05-19 08:57:12.778861+07","34","68.4",1,0,0
"2026-05-19 08:57:42.793528+07","33.9","66.5",1,0,0
"2026-05-19 08:58:12.836532+07","34","66.5",1,0,0
"2026-05-19 08:58:42.890249+07","34","67.2",1,0,0
"2026-05-19 08:59:12.939307+07","34.1","67",1,0,0
"2026-05-19 08:59:42.922381+07","34.1","68.4",1,0,0
"2026-05-19 09:00:12.981422+07","34","68.2",1,0,0
"2026-05-19 09:00:42.999387+07","34.1","69.4",1,0,0
"2026-05-19 09:01:13.130365+07","34.1","66.7",1,0,0
"2026-05-19 09:01:43.091116+07","34.1","66.6",1,0,0
"2026-05-19 09:02:13.092015+07","34.1","68.4",1,0,0
"2026-05-19 09:02:43.132459+07","34.2","68.3",1,0,0
"2026-05-19 09:03:13.163911+07","34.2","68.3",1,0,0
"2026-05-19 09:03:43.190499+07","34.2","68.5",1,0,0
"2026-05-19 09:04:13.252057+07","34.1","68.7",1,0,0
"2026-05-19 09:04:43.27067+07","34.1","68.5",1,0,0
"2026-05-19 09:05:13.297996+07","34","69.1",1,0,0
"2026-05-19 09:05:43.336114+07","34","68.9",1,0,0
"2026-05-19 09:06:13.352852+07","34","70.5",1,0,0
"2026-05-19 09:06:43.402644+07","33.9","69.6",1,0,0
"2026-05-19 09:07:13.441504+07","33.9","69.4",1,0,0
"2026-05-19 09:07:43.45867+07","33.9","68.9",1,0,0
"2026-05-19 09:08:13.493707+07","33.9","68.5",1,0,0
"2026-05-19 09:08:43.529977+07","33.9","69.5",1,0,0
"2026-05-19 09:09:13.594749+07","33.9","69.8",1,0,0
"2026-05-19 09:09:43.637966+07","33.8","68.9",1,0,0
"2026-05-19 09:10:13.618186+07","33.7","71.1",1,0,0
"2026-05-19 09:10:43.656827+07","33.7","71.6",1,0,0
"2026-05-19 09:11:13.721153+07","33.6","72.3",1,0,0
"2026-05-19 09:11:43.721529+07","33.6","70.9",1,0,0
"2026-05-19 09:12:13.799651+07","33.5","71.7",1,0,0
"2026-05-19 09:12:43.789109+07","33.5","71.4",1,0,0
"2026-05-19 09:13:13.836182+07","33.4","71.7",1,0,0
"2026-05-19 09:13:43.881407+07","33.5","73.7",1,0,0
"2026-05-19 09:14:13.875175+07","33.5","72.8",1,0,0
"2026-05-19 09:14:43.924773+07","33.6","70.7",1,0,0
"2026-05-19 09:15:13.947757+07","33.6","71.4",1,0,0
"2026-05-19 09:15:43.993663+07","33.6","71.1",1,0,0
"2026-05-19 09:16:14.017766+07","33.6","70",1,0,0
"2026-05-19 09:16:44.119755+07","33.7","70.1",1,0,0
"2026-05-19 09:17:14.084302+07","33.7","70.3",1,0,0
"2026-05-19 09:17:44.120963+07","33.7","69.9",1,0,0
"2026-05-19 09:18:14.142971+07","33.7","71.1",1,0,0
"2026-05-19 09:18:44.193347+07","33.6","70.2",1,0,0
"2026-05-19 09:19:14.227948+07","33.5","70.7",1,0,0
"2026-05-19 09:19:44.245979+07","33.5","71.3",1,0,0
"2026-05-19 09:20:14.313349+07","33.3","70.5",1,0,0
"2026-05-19 09:20:44.316982+07","33.2","70.8",1,0,0
"2026-05-19 09:21:14.351222+07","33.1","69.9",1,0,0
"2026-05-19 09:21:44.377955+07","32.9","71.1",1,0,0
"2026-05-19 09:22:14.412814+07","32.8","71.9",1,0,0
"2026-05-19 09:22:44.443481+07","32.7","73",1,0,0
"2026-05-19 09:23:14.468033+07","32.7","74.4",1,0,0
"2026-05-19 09:23:44.520588+07","32.6","72.4",1,0,0
"2026-05-19 09:24:14.529194+07","32.6","72",1,0,0
"2026-05-19 09:24:44.5715+07","32.6","72.9",1,0,0
"2026-05-19 09:25:14.594294+07","32.5","73",1,0,0
"2026-05-19 09:25:44.737452+07","32.4","73",1,0,0
"2026-05-19 09:26:14.66973+07","32.4","74.4",1,0,0
"2026-05-19 09:26:44.718726+07","32.4","74",1,0,0
"2026-05-19 09:27:14.740786+07","32.4","73.5",1,0,0
"2026-05-19 09:27:44.904278+07","32.4","72.5",1,0,0
"2026-05-19 09:28:14.80284+07","32.4","72.7",1,0,0
"2026-05-19 09:28:44.862081+07","32.4","74.5",1,0,0
"2026-05-19 09:29:14.868738+07","32.3","75.4",1,0,0
"2026-05-19 09:29:44.922467+07","32.3","75.2",1,0,0
"2026-05-19 09:30:14.938719+07","32.2","74.7",1,0,0
"2026-05-19 09:30:44.976644+07","32.2","72.4",1,0,0
"2026-05-19 09:31:15.067972+07","32.2","72.4",1,0,0
"2026-05-19 09:31:45.058761+07","32.1","73.9",1,0,0
"2026-05-19 09:32:15.194903+07","32.1","74.2",1,0,0
"2026-05-19 09:32:45.141584+07","32.2","74.3",1,0,0
"2026-05-19 09:33:15.145416+07","32.2","73.7",1,0,0
"2026-05-19 09:33:45.1728+07","32.2","77",1,0,0
"2026-05-19 09:34:15.54591+07","32.2","76.8",1,0,0
"2026-05-19 09:34:45.254257+07","32.3","75.3",1,0,0
"2026-05-19 09:35:15.318935+07","32.3","74.5",1,0,0
"2026-05-19 09:35:45.320638+07","32.3","73.3",1,0,0
"2026-05-19 09:36:15.343065+07","32.4","74",1,0,0
"2026-05-19 09:36:45.380279+07","32.4","72.9",1,0,0
"2026-05-19 09:37:15.431515+07","32.4","73.6",1,0,0
"2026-05-19 09:37:45.465309+07","32.4","72.6",1,0,0
"2026-05-19 09:38:15.480666+07","32.3","74.4",1,0,0
"2026-05-19 09:38:45.663013+07","32.3","73.6",1,0,0
"2026-05-19 09:39:15.545941+07","32.3","73.1",1,0,0
"2026-05-19 09:39:45.585873+07","32.3","73.1",1,0,0
"2026-05-19 09:40:15.620182+07","32.2","73.2",1,0,0
"2026-05-19 09:40:45.658241+07","32.2","73.1",1,0,0
"2026-05-19 09:41:15.82311+07","32.2","73.3",1,0,0
"2026-05-19 09:41:45.719297+07","32.2","72.7",1,0,0
"2026-05-19 09:42:15.750109+07","32.2","73.1",1,0,0
"2026-05-19 09:42:45.865399+07","32.2","73.1",1,0,0
"2026-05-19 09:43:15.828941+07","32.1","73.1",1,0,0
"2026-05-19 09:43:45.863747+07","32.1","74.2",1,0,0
"2026-05-19 09:44:15.899756+07","32.1","75.2",1,0,0
"2026-05-19 09:44:45.930571+07","32.1","74.4",1,0,0
"2026-05-19 09:45:15.958016+07","32.1","73.3",1,0,0
"2026-05-19 09:45:45.992665+07","32.1","72.7",1,0,0
"2026-05-19 09:46:16.090327+07","32.1","73.2",1,0,0
"2026-05-19 09:46:46.058212+07","32","72.7",1,0,0
"2026-05-19 09:47:16.130077+07","32","72.9",1,0,0
"2026-05-19 09:47:46.132233+07","32","72.6",1,0,0
"2026-05-19 09:48:16.157244+07","31.9","74.2",1,0,0
"2026-05-19 09:48:46.263491+07","31.9","73.7",1,0,0
"2026-05-19 09:49:16.234102+07","31.8","74.4",1,0,0
"2026-05-19 09:49:46.268683+07","31.7","74.6",1,0,0
"2026-05-19 09:50:16.339022+07","31.7","74.8",1,0,0
"2026-05-19 09:50:46.308819+07","31.7","74.6",1,0,0
"2026-05-19 09:51:16.353993+07","31.7","73.8",1,0,0
"2026-05-19 09:51:46.381301+07","31.7","74.8",1,0,0
"2026-05-19 09:52:16.44927+07","31.7","75.1",1,0,0
"2026-05-19 09:52:46.443188+07","31.6","73.8",1,0,0
"2026-05-19 09:53:16.484648+07","31.6","74.9",1,0,0
"2026-05-19 09:53:46.589894+07","31.5","74.8",1,0,0
"2026-05-19 09:54:16.542641+07","31.5","74.6",1,0,0
"2026-05-19 09:54:46.60656+07","31.4","74.9",1,0,0
"2026-05-19 09:55:16.725008+07","31.4","75.1",1,0,0
"2026-05-19 09:55:46.683854+07","31.4","74.8",1,0,0
"2026-05-19 09:56:16.684788+07","31.4","74.7",1,0,0
"2026-05-19 09:56:46.718356+07","31.4","75",1,0,0
"2026-05-19 09:57:16.748939+07","31.4","74.3",1,0,0
"2026-05-19 09:57:46.777088+07","31.4","74.9",1,0,0
"2026-05-19 09:58:16.814526+07","31.4","74",1,0,0
"2026-05-19 09:58:46.830408+07","31.3","74.6",1,0,0
"2026-05-19 09:59:16.892652+07","31.3","74.1",1,0,0
"2026-05-19 09:59:46.930019+07","31.4","75.3",1,0,0
"2026-05-19 10:00:16.961598+07","31.4","74.2",1,0,0
"2026-05-19 10:00:47.014701+07","31.4","74.2",1,0,0
"2026-05-19 10:01:17.016589+07","31.4","74.3",1,0,0
"2026-05-19 10:01:47.081021+07","31.4","74.8",1,0,0
"2026-05-19 10:02:17.103117+07","31.4","75.4",1,0,0
"2026-05-19 10:02:47.120359+07","31.5","75",1,0,0
"2026-05-19 10:03:17.152531+07","31.5","74.3",1,0,0
"2026-05-19 10:03:47.173584+07","31.6","76.1",1,0,0
"2026-05-19 10:04:17.208824+07","31.6","74.2",1,0,0
"2026-05-19 10:04:47.238943+07","31.6","74",1,0,0
"2026-05-19 10:05:17.276909+07","31.6","74.2",1,0,0
"2026-05-19 10:05:47.424084+07","31.6","74.5",1,0,0
"2026-05-19 10:06:17.341145+07","31.6","74.5",1,0,0
"2026-05-19 10:06:47.370886+07","31.6","74.7",1,0,0
"2026-05-19 10:07:17.410579+07","31.6","75.8",1,0,0
"2026-05-19 10:07:47.44631+07","31.6","74.5",1,0,0
"2026-05-19 10:08:17.485229+07","31.6","74.4",1,0,0
"2026-05-19 10:08:47.550938+07","31.6","73.9",1,0,0
"2026-05-19 10:09:17.669541+07","31.5","74.3",1,0,0
"2026-05-19 10:09:47.602203+07","31.5","74.2",1,0,0
"2026-05-19 10:10:17.60966+07","31.5","73.2",1,0,0
"2026-05-19 10:10:47.634858+07","31.6","74.5",1,0,0
"2026-05-19 10:11:17.665983+07","31.6","73.2",1,0,0
"2026-05-19 10:11:47.711735+07","31.6","73.4",1,0,0
"2026-05-19 10:12:17.741286+07","31.7","74.4",1,0,0
"2026-05-19 10:12:47.77255+07","31.7","73.9",1,0,0
"2026-05-19 10:13:17.801481+07","31.7","73.9",1,0,0
"2026-05-19 10:13:47.826809+07","31.6","75",1,0,0
"2026-05-19 10:14:17.868516+07","31.7","72.8",1,0,0
"2026-05-19 10:14:47.892255+07","31.7","74",1,0,0
"2026-05-19 10:15:17.945156+07","31.7","74.1",1,0,0
"2026-05-19 10:15:48.001219+07","31.7","74.6",1,0,0
"2026-05-19 10:16:18.143309+07","31.7","73.3",1,0,0
"2026-05-19 10:16:48.074365+07","31.7","72.3",1,0,0
"2026-05-19 10:17:18.058015+07","31.7","73.7",1,0,0
"2026-05-19 10:17:48.209149+07","31.7","73.8",1,0,0
"2026-05-19 10:18:18.25448+07","31.6","73.6",1,0,0
"2026-05-19 10:18:48.1699+07","31.6","73.2",1,0,0
"2026-05-19 10:19:18.227734+07","31.6","73.7",1,0,0
"2026-05-19 10:19:48.237101+07","31.6","72.5",1,0,0
"2026-05-19 10:20:18.308062+07","31.5","72.1",1,0,0
"2026-05-19 10:20:48.313267+07","31.6","73.3",1,0,0
"2026-05-19 10:21:18.352691+07","31.6","74",1,0,0
"2026-05-19 10:21:48.391925+07","31.6","72.7",1,0,0
"2026-05-19 10:22:18.527675+07","31.6","73.9",1,0,0
"2026-05-19 10:22:48.457646+07","31.6","74",1,0,0
"2026-05-19 10:23:18.48172+07","31.7","73",1,0,0
"2026-05-19 10:23:48.50753+07","31.7","73.1",1,0,0
"2026-05-19 10:24:18.736382+07","31.8","73.5",1,0,0
"2026-05-19 10:24:48.581262+07","31.9","73.4",1,0,0
"2026-05-19 10:25:18.617099+07","31.9","72.2",1,0,0
"2026-05-19 10:25:48.838392+07","32","72.1",1,0,0
"2026-05-19 10:26:18.676573+07","32","72.7",1,0,0
"2026-05-19 10:26:48.703537+07","32","73.3",1,0,0
"2026-05-19 10:27:18.78239+07","32","72.6",1,0,0
"2026-05-19 10:27:48.774447+07","32.1","73.1",1,0,0
"2026-05-19 10:28:18.810612+07","32.1","73.1",1,0,0
"2026-05-19 10:28:48.837736+07","32.1","72.4",1,0,0
"2026-05-19 10:29:18.876604+07","32.1","74.1",1,0,0
"2026-05-19 10:29:48.900322+07","32.1","72.6",1,0,0
"2026-05-19 10:30:18.945333+07","32.1","72.8",1,0,0
"2026-05-19 10:30:49.094041+07","32.1","73",1,0,0
"2026-05-19 10:31:19.00292+07","32.2","72.3",1,0,0
"2026-05-19 10:31:49.033569+07","32.3","71.9",1,0,0
"2026-05-19 10:32:19.21999+07","32.3","72.4",1,0,0
"2026-05-19 10:32:49.096468+07","32.3","71.9",1,0,0
"2026-05-19 10:33:19.126696+07","32.4","72.5",1,0,0
"2026-05-19 10:33:49.212906+07","32.4","71.3",1,0,0
"2026-05-19 10:34:19.219659+07","32.5","71.2",1,0,0
"2026-05-19 10:34:49.225472+07","32.6","72.6",1,0,0
"2026-05-19 10:35:19.34945+07","32.7","73.4",1,0,0
"2026-05-19 10:35:49.30347+07","32.8","71.3",1,0,0
"2026-05-19 10:36:19.384179+07","32.9","71.4",1,0,0
"2026-05-19 10:36:49.357389+07","33.1","72.2",1,0,0
"2026-05-19 10:37:19.389146+07","33.1","70",1,0,0
"2026-05-19 10:37:49.424951+07","33.2","71.2",1,0,0
"2026-05-19 10:38:19.465831+07","33.2","70.1",1,0,0
"2026-05-19 10:38:49.477926+07","33.2","69.7",1,0,0
"2026-05-19 10:39:19.519112+07","33.2","71",1,0,0
"2026-05-19 10:39:51.693847+07","33.2","69.6",1,0,0
"2026-05-19 10:40:21.706338+07","33.3","69.6",1,0,0
"2026-05-19 10:40:51.889441+07","33.3","69.1",1,0,0
"2026-05-19 10:41:21.770329+07","33.3","68.8",1,0,0
"2026-05-19 10:41:51.815805+07","33.4","69.5",1,0,0
"2026-05-19 10:42:21.830934+07","33.4","69.5",1,0,0
"2026-05-19 10:42:51.876385+07","33.4","69.5",1,0,0
"2026-05-19 10:43:21.910671+07","33.4","69.7",1,0,0
"2026-05-19 10:43:51.936293+07","33.5","68.5",1,0,0
"2026-05-19 10:44:22.008216+07","33.5","69",1,0,0
"2026-05-19 10:44:52.04537+07","33.5","69.3",1,0,0
"2026-05-19 10:45:22.050361+07","33.6","69.3",1,0,0
"2026-05-19 10:45:52.064712+07","33.6","68.7",1,0,0
"2026-05-19 10:46:22.106327+07","33.7","68.8",1,0,0
"2026-05-19 10:46:52.13774+07","33.7","68.3",1,0,0
"2026-05-19 10:47:22.205571+07","33.8","68.6",1,0,0
"2026-05-19 10:47:52.212061+07","33.8","67.8",1,0,0
"2026-05-19 10:48:22.227829+07","34","67.3",1,0,0
"2026-05-19 10:48:52.38211+07","34","68.4",1,0,0
"2026-05-19 10:49:22.328976+07","34","67.9",1,0,0
"2026-05-19 10:49:52.343437+07","34","66.5",1,0,0
"2026-05-19 10:50:22.380675+07","34","66.4",1,0,0
"2026-05-19 10:50:52.494176+07","34","68.2",1,0,0
"2026-05-19 10:51:22.529493+07","34","69",1,0,0
"2026-05-19 10:51:52.482505+07","34.1","67.2",1,0,0
"2026-05-19 10:52:22.513279+07","34.1","68.3",1,0,0
"2026-05-19 10:52:52.56122+07","34","70",1,0,0
"2026-05-19 10:53:22.595894+07","34","68",1,0,0
"2026-05-19 10:53:52.614182+07","33.9","67.5",1,0,0
"2026-05-19 10:54:22.644425+07","33.9","67.5",1,0,0
"2026-05-19 10:54:52.721191+07","33.8","68",1,0,0
"2026-05-19 10:55:22.716902+07","33.8","71.2",1,0,0
"2026-05-19 10:55:52.761054+07","33.7","68.1",1,0,0
"2026-05-19 10:56:22.806592+07","33.7","67.8",1,0,0
"2026-05-19 10:56:52.823036+07","33.7","67.8",1,0,0
"2026-05-19 10:57:22.82031+07","33.7","67.6",1,0,0
"2026-05-19 10:57:52.870471+07","33.7","68.5",1,0,0
"2026-05-19 10:58:22.91223+07","33.8","67.4",1,0,0
"2026-05-19 10:58:52.931196+07","33.8","67.7",1,0,0
"2026-05-19 10:59:23.019954+07","33.9","67",1,0,0
"2026-05-19 10:59:52.993958+07","34","67.8",1,0,0
"2026-05-19 11:00:23.014629+07","34.1","68.3",1,0,0
"2026-05-19 11:00:53.119831+07","34.2","66.5",1,0,0
"2026-05-19 11:01:23.085684+07","34.3","65.5",1,0,0
"2026-05-19 11:01:53.250093+07","34.3","68.2",1,0,0
"2026-05-19 11:02:23.194075+07","34.3","66.9",1,0,0
"2026-05-19 11:02:53.225867+07","34.4","66.3",1,0,0
"2026-05-19 11:03:23.230913+07","34.5","66.4",1,0,0
"2026-05-19 11:03:53.25376+07","34.6","67.1",1,0,0
"2026-05-19 11:04:23.289668+07","34.7","66.4",1,0,0
"2026-05-19 11:04:53.308839+07","34.7","67.7",1,0,0
"2026-05-19 11:05:23.392345+07","34.8","65.8",1,0,0
"2026-05-19 11:05:53.389795+07","34.9","66",1,0,0
"2026-05-19 11:06:23.526502+07","35","66.8",1,0,0
"2026-05-19 11:06:53.491932+07","35","66.1",1,0,0
"2026-05-19 11:07:23.491376+07","35.1","64.4",1,0,0
"2026-05-19 11:07:53.525118+07","35.2","66.8",1,0,0
"2026-05-19 11:08:23.555241+07","35.3","68.1",1,0,0
"2026-05-19 11:08:53.601666+07","35.4","66.9",1,0,0
"2026-05-19 11:09:23.666337+07","35.4","65.5",1,0,0
"2026-05-19 11:09:53.676731+07","35.5","64.9",1,0,0
"2026-05-19 11:10:23.693286+07","35.5","63.4",1,0,0
"2026-05-19 11:10:53.72564+07","35.5","63.9",1,0,0
"2026-05-19 11:11:23.878785+07","35.5","64.3",1,0,0
"2026-05-19 11:11:53.810488+07","35.5","63.3",1,0,0
"2026-05-19 11:12:23.843114+07","35.5","64.1",1,0,0
"2026-05-19 11:12:53.869914+07","35.5","63.5",1,0,0
"2026-05-19 11:13:23.891159+07","35.4","63.6",1,0,0
"2026-05-19 11:13:53.937238+07","35.5","67.7",1,0,0
"2026-05-19 11:14:23.968499+07","35.6","64.8",1,0,0
"2026-05-19 11:14:54.026494+07","35.7","64.3",1,0,0
"2026-05-19 11:15:24.027329+07","35.8","64.4",1,0,0
"2026-05-19 11:15:54.070827+07","35.8","65",1,0,0
"2026-05-19 11:16:24.159031+07","35.8","62.2",1,0,0
"2026-05-19 11:16:54.125171+07","35.8","61.4",1,0,0
"2026-05-19 11:17:24.153109+07","35.8","63.5",1,0,0
"2026-05-19 11:17:54.179184+07","35.8","64.4",1,0,0
"2026-05-19 11:18:24.248812+07","35.8","62.9",1,0,0
"2026-05-19 11:18:54.302394+07","35.7","63.5",1,0,0
"2026-05-19 11:19:24.338429+07","35.5","64.3",1,0,0
"2026-05-19 11:19:54.373034+07","35.5","63.8",1,0,0
"2026-05-19 11:20:24.356825+07","35.4","62.6",1,0,0
"2026-05-19 11:20:54.384267+07","35.3","64.5",1,0,0
"2026-05-19 11:21:24.429251+07","35.4","64.5",1,0,0
"2026-05-19 11:21:54.471127+07","35.4","64.9",1,0,0
"2026-05-19 11:22:24.520763+07","35.5","65.2",1,0,0
"2026-05-19 11:22:54.523621+07","35.6","63.9",1,0,0
"2026-05-19 11:23:24.555665+07","35.6","63.4",1,0,0
"2026-05-19 11:23:54.617654+07","35.5","63.3",1,0,0
"2026-05-19 11:24:24.618032+07","35.4","62.7",1,0,0
"2026-05-19 11:24:54.670568+07","35.4","65.2",1,0,0
"2026-05-19 11:25:24.682395+07","35.4","64.3",1,0,0
"2026-05-19 11:25:54.773308+07","35.3","64.7",1,0,0
"2026-05-19 11:26:24.764302+07","35.3","64.6",1,0,0
"2026-05-19 11:26:54.80239+07","35.3","65",1,0,0
"2026-05-19 11:27:24.821399+07","35.3","64.6",1,0,0
"2026-05-19 11:27:54.894511+07","35.2","64.9",1,0,0
"2026-05-19 11:28:25.003954+07","35.2","65.8",1,0,0
"2026-05-19 11:28:54.919968+07","35.2","67.2",1,0,0
"2026-05-19 11:29:25.014393+07","35.3","65.2",1,0,0
"2026-05-19 11:29:55.013722+07","35.3","64.2",1,0,0
"2026-05-19 11:30:25.016274+07","35.3","64",1,0,0
"2026-05-19 11:30:55.058112+07","35.3","63.1",1,0,0
"2026-05-19 11:31:25.09482+07","35.2","64.5",1,0,0
"2026-05-19 11:31:55.140055+07","35","65.1",1,0,0
"2026-05-19 11:32:25.156508+07","34.7","65.8",1,0,0
"2026-05-19 11:32:55.309666+07","34.5","66.2",1,0,0
"2026-05-19 11:33:25.229625+07","34.2","66.8",1,0,0
"2026-05-19 11:33:55.260555+07","34.1","68",1,0,0
"2026-05-19 11:34:25.286224+07","33.9","68.6",1,0,0
"2026-05-19 11:34:55.322391+07","33.8","70",1,0,0
"2026-05-19 11:35:25.357856+07","33.7","68.8",1,0,0
"2026-05-19 11:35:55.449266+07","33.5","69",1,0,0
"2026-05-19 11:36:25.397329+07","33.4","69",1,0,0
"2026-05-19 11:36:55.448573+07","33.3","70.1",1,0,0
"2026-05-19 11:37:25.482098+07","33.2","68.8",1,0,0
"2026-05-19 11:37:55.529435+07","33.2","69.9",1,0,0
"2026-05-19 11:38:25.561928+07","33.2","68.9",1,0,0
"2026-05-19 11:38:55.600722+07","33.2","69.3",1,0,0
"2026-05-19 11:39:25.792203+07","33.3","71.2",1,0,0
"2026-05-19 11:39:55.683082+07","33.4","68.8",1,0,0
"2026-05-19 11:40:25.732303+07","33.5","67.7",1,0,0
"2026-05-19 11:40:56.008094+07","33.6","68.5",1,0,0
"2026-05-19 11:41:25.768908+07","33.7","67.1",1,0,0
"2026-05-19 11:41:55.81206+07","33.8","66.2",1,0,0
"2026-05-19 11:42:25.839202+07","33.9","65.2",1,0,0
"2026-05-19 11:42:55.871146+07","34","67.3",1,0,0
"2026-05-19 11:43:25.87924+07","34.1","65.5",1,0,0
"2026-05-19 11:43:55.900695+07","34.1","66.5",1,0,0
"2026-05-19 11:44:25.929772+07","34.2","64.9",1,0,0
"2026-05-19 11:44:56.07865+07","34.3","66.4",1,0,0
